"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
17," Self-emp-not-inc",210547,6," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
41," Self-emp-inc",397280,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,72," United-States"," <=50K"
70," Self-emp-not-inc",172652,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
61," Private",160625,13," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",4386,0,15," United-States"," >50K"
39," Self-emp-not-inc",331481,13," Divorced"," Craft-repair"," Not-in-family"," Black"," Male",0,1669,60," United-States"," <=50K"
33," Private",126414,13," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
19," Private",220517,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
28," Private",150025,7," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
39," Private",137522,9," Married-civ-spouse"," Machine-op-inspct"," Husband"," Asian-Pac-Islander"," Male",0,0,40," United-States"," >50K"
67," Private",192916,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",3818,0,11," United-States"," <=50K"
60," Private",230165,13," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
63," Private",447079,9," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,15," United-States"," <=50K"
19," Private",252292,9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
58," Private",210031,9," Divorced"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",105460,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,20," England"," <=50K"
18," Private",255282,7," Never-married"," Handlers-cleaners"," Own-child"," Black"," Male",0,1602,48," United-States"," <=50K"
20," Private",346341,10," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
22," Private",289984,10," Never-married"," Other-service"," Not-in-family"," Black"," Female",0,0,25," United-States"," <=50K"
78," Self-emp-inc",33186,4," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,60," United-States"," <=50K"
21," Private",188535,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
37," Private",59313,10," Separated"," Other-service"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
24," Private",203076,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
54," Self-emp-not-inc",121761,9," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,50," United-States"," <=50K"
42," Local-gov",185129,16," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,43," United-States"," >50K"
71," Self-emp-inc",35303,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",9386,0,30," United-States"," >50K"
37," Private",188576,16," Married-civ-spouse"," Prof-specialty"," Husband"," Asian-Pac-Islander"," Male",0,0,40," China"," <=50K"
18," Private",340117,7," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,50," United-States"," <=50K"
57," Private",334585,6," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
46," Private",443179,13," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,8," United-States"," <=50K"
64," Private",239529,7," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",3674,0,35," United-States"," <=50K"
68," Private",146645,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",20051,0,50," United-States"," >50K"
24," Private",247734,13," Never-married"," Prof-specialty"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
77," Self-emp-not-inc",143516,14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,8," United-States"," >50K"
70," Private",97831,9," Widowed"," Adm-clerical"," Unmarried"," White"," Female",0,0,4," United-States"," <=50K"
35," Private",144172,12," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,16," United-States"," <=50K"
76," Private",135039,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
35," Private",317780,10," Never-married"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
45," Self-emp-inc",185497,13," Married-civ-spouse"," Exec-managerial"," Wife"," Asian-Pac-Islander"," Female",0,0,70," South"," <=50K"
53," Private",88725,9," Never-married"," Craft-repair"," Not-in-family"," Other"," Female",0,0,40," United-States"," <=50K"
26," Private",227489,9," Never-married"," Tech-support"," Other-relative"," Black"," Male",0,0,40," United-States"," <=50K"
28," Private",223745,10," Never-married"," Other-service"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
25," Private",34307,10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
39," Private",201105,13," Married-civ-spouse"," Prof-specialty"," Wife"," White"," Female",0,0,30," United-States"," <=50K"
68," Self-emp-not-inc",53850,4," Married-civ-spouse"," Craft-repair"," Husband"," Amer-Indian-Eskimo"," Male",0,0,40," United-States"," <=50K"
49," Private",202874,9," Separated"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," Columbia"," <=50K"
23," Never-worked",188535,4," Divorced"," Transport-moving"," Not-in-family"," White"," Male",0,0,35," United-States"," <=50K"
22," Private",354351,10," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
28," Private",147471,9," Divorced"," Other-service"," Own-child"," White"," Female",0,0,10," United-States"," <=50K"
28," Private",167094,6," Divorced"," Farming-fishing"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
18," Private",216508,8," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,25," United-States"," <=50K"
43," Private",396116,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
20," Private",293091,9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,12," United-States"," <=50K"
20," Private",114357,10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
23," Private",329174,10," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
61," Private",232618,15," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," >50K"
55," Private",487411,14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," >50K"
23," Private",141003,9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,60," United-States"," <=50K"
49," Private",558183,11," Married-spouse-absent"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
72," Private",177121,13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,3," United-States"," <=50K"
28," Private",80165,10," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,30," United-States"," <=50K"
69," Private",111238,5," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
79," Self-emp-not-inc",165209,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
31," Private",185480,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States"," >50K"
18," Private",173125,8," Never-married"," Sales"," Own-child"," White"," Female",0,0,24," United-States"," <=50K"
33," Private",316663,10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,50," United-States"," <=50K"
20," Private",236523,6," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,40," United-States"," <=50K"
65," Private",271092,10," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
47," Private",109832,9," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",5178,0,30," Canada"," >50K"
64," Private",178724,9," Married-civ-spouse"," Sales"," Wife"," White"," Female",0,0,20," United-States"," <=50K"
32," Private",285131,12," Never-married"," Transport-moving"," Unmarried"," White"," Male",0,0,20," United-States"," <=50K"
37," Local-gov",244803,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
30," Private",97281,10," Separated"," Exec-managerial"," Not-in-family"," White"," Male",0,0,60," United-States"," <=50K"
17," Private",297117,7," Never-married"," Sales"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
78," Private",83511,4," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," Portugal"," <=50K"
35," Private",200117,13," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,1887,50," United-States"," >50K"
62," Private",250091,13," Divorced"," Prof-specialty"," Not-in-family"," White"," Male",0,0,5," United-States"," <=50K"
73," Private",89852,2," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Portugal"," <=50K"
31," Private",217962,8," Never-married"," Handlers-cleaners"," Not-in-family"," Black"," Male",0,0,40," United-States"," <=50K"
65," Private",79272,10," Widowed"," Priv-house-serv"," Not-in-family"," Asian-Pac-Islander"," Female",0,0,6," United-States"," <=50K"
19," Private",541282,10," Never-married"," Sales"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
59," Private",188070,14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,35," United-States"," >50K"
30," Private",288419,3," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," Mexico"," <=50K"
50," Private",260579,9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
73," Federal-gov",84053,9," Widowed"," Tech-support"," Not-in-family"," White"," Female",0,0,15," United-States"," <=50K"
58," Private",147653,10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,36," United-States"," <=50K"
17," Private",237078,7," Never-married"," Sales"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
31," Private",37030,12," Never-married"," Prof-specialty"," Own-child"," White"," Female",0,0,25," United-States"," <=50K"
36," Private",135162,9," Never-married"," Sales"," Own-child"," White"," Male",0,0,45," United-States"," <=50K"
31," Private",82473,5," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,25," United-States"," <=50K"
54," Self-emp-not-inc",117674,10," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
22," Private",186452,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,36," United-States"," <=50K"
54," Private",156877,9," Divorced"," Farming-fishing"," Not-in-family"," White"," Male",0,0,20," United-States"," <=50K"
36," Private",58337,6," Never-married"," Sales"," Unmarried"," White"," Female",0,0,35," United-States"," <=50K"
69," Private",182668,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,45," United-States"," >50K"
22," Private",263970,10," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,28," United-States"," <=50K"
18," Private",179484,8," Never-married"," Handlers-cleaners"," Own-child"," Other"," Male",0,0,40," United-States"," <=50K"
18," Private",28357,10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
79," Self-emp-not-inc",142370,15," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,10," United-States"," <=50K"
30," Private",156890,6," Divorced"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
21," Local-gov",355686,9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,10," United-States"," <=50K"
23," Private",232512,9," Separated"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
41," Private",27187,11," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,2415,12," United-States"," >50K"
71," Self-emp-not-inc",100820,9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,2489,15," United-States"," <=50K"
27," Private",157624,9," Separated"," Adm-clerical"," Other-relative"," White"," Female",0,0,40," United-States"," <=50K"
19," Private",258633,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,25," United-States"," <=50K"
35," Private",103710,13," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,16," United-States"," <=50K"
58," Private",347692,7," Divorced"," Other-service"," Not-in-family"," Black"," Male",0,0,15," United-States"," <=50K"
30," Self-emp-inc",321990,14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",15024,0,60," United-States"," >50K"
19," Private",318264,10," Never-married"," Transport-moving"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
59," Private",147989,9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
67," Private",74335,9," Widowed"," Priv-house-serv"," Not-in-family"," White"," Female",0,0,10," Germany"," <=50K"
37," Private",87369,5," Divorced"," Other-service"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
24," Private",169624,9," Divorced"," Adm-clerical"," Unmarried"," Black"," Female",0,0,37," United-States"," <=50K"
90," Private",39824,9," Widowed"," Other-service"," Not-in-family"," White"," Male",401,0,4," United-States"," <=50K"
76," Private",312500,3," Widowed"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
65," Private",293385,1," Married-civ-spouse"," Transport-moving"," Husband"," Black"," Male",0,0,30," United-States"," <=50K"
35," Private",257250,9," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
78," Private",135839,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",1086,0,20," United-States"," <=50K"
61," Private",222395,9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
54," Private",133963,9," Widowed"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
25," Private",34161,8," Separated"," Other-service"," Unmarried"," White"," Female",0,0,30," United-States"," <=50K"
