"age","workclass","fnlwgt","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
18," Local-gov",276864,10," Never-married"," Craft-repair"," Own-child"," White"," Female",0,1602,20," United-States"," <=50K"
61," Never-worked",30475,4," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," United-States"," >50K"
20," Federal-gov",216563,7," Never-married"," Farming-fishing"," Other-relative"," White"," Male",0,0,40," United-States"," <=50K"
69," Federal-gov",171050,9," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,9," United-States"," <=50K"
27," Federal-gov",291547,13," Married-civ-spouse"," Adm-clerical"," Not-in-family"," Other"," Female",0,0,6," Mexico"," <=50K"
68," Federal-gov",29240,9," Widowed"," Exec-managerial"," Not-in-family"," White"," Female",0,0,12," United-States"," <=50K"
29," Private",190350,8," Never-married"," Other-service"," Unmarried"," Black"," Female",0,0,35," Cambodia"," <=50K"
40," Self-emp-inc",190290,13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," Cambodia"," >50K"
29," Federal-gov",41281,13," Married-spouse-absent"," Armed-Forces"," Not-in-family"," White"," Male",0,0,50," United-States"," <=50K"
41," Private",216116,9," Separated"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," Cambodia"," <=50K"
18," Federal-gov",274746,9," Never-married"," Adm-clerical"," Unmarried"," White"," Female",0,0,20," United-States"," <=50K"
27," Federal-gov",188711,10," Divorced"," Exec-managerial"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
60," Federal-gov",366531,11," Widowed"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
65," Local-gov",325537,11," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,50," United-States"," >50K"
90," Federal-gov",77053,9," Widowed"," Armed-Forces"," Not-in-family"," White"," Female",0,4356,40," United-States"," <=50K"
28," Local-gov",196630,11," Separated"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," Mexico"," <=50K"
29," Local-gov",44921,9," Married-civ-spouse"," Craft-repair"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
23," Federal-gov",145964,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
40," Local-gov",269168,9," Married-civ-spouse"," Other-service"," Husband"," Other"," Male",0,0,40," Cambodia"," <=50K"
57," Local-gov",24127,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
77," Federal-gov",185426,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,15," United-States"," <=50K"
28," Private",103802,13," Never-married"," Exec-managerial"," Own-child"," White"," Female",0,1408,40," Cambodia"," <=50K"
71," Federal-gov",193863,4," Widowed"," Armed-Forces"," Other-relative"," White"," Female",0,0,16," Poland"," <=50K"
27," Federal-gov",61387,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,15," United-States"," <=50K"
77," Local-gov",28678,14," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",9386,0,6," United-States"," >50K"
19," Federal-gov",180976,6," Never-married"," Armed-Forces"," Unmarried"," White"," Female",0,0,35," United-States"," <=50K"
75," Federal-gov",260543,6," Widowed"," Adm-clerical"," Other-relative"," Asian-Pac-Islander"," Female",0,0,1," China"," <=50K"
21," Federal-gov",80680,9," Never-married"," Farming-fishing"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
19," Federal-gov",369678,9," Never-married"," Adm-clerical"," Not-in-family"," Other"," Male",0,0,30," United-States"," <=50K"
21," Local-gov",143995,10," Never-married"," Armed-Forces"," Own-child"," Black"," Male",0,0,20," United-States"," <=50K"
31," Local-gov",317761,13," Never-married"," Armed-Forces"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
47," Local-gov",149700,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,36," United-States"," >50K"
33," Federal-gov",193172,11," Married-civ-spouse"," Adm-clerical"," Own-child"," White"," Female",7688,0,50," United-States"," >50K"
24," Federal-gov",283731,13," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
50," Private",162327,13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,1902,50," Cambodia"," >50K"
72," Never-worked",33608,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",9386,0,30," United-States"," >50K"
19," Federal-gov",233779,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,60," United-States"," <=50K"
63," Federal-gov",186809,13," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,30," United-States"," >50K"
40," Local-gov",84232,9," Never-married"," Armed-Forces"," Not-in-family"," White"," Female",0,0,4," United-States"," <=50K"
69," Local-gov",28197,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,60," United-States"," >50K"
64," Local-gov",193575,7," Never-married"," Adm-clerical"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
18," Federal-gov",85154,8," Never-married"," Craft-repair"," Own-child"," Asian-Pac-Islander"," Female",0,0,24," Germany"," <=50K"
18," Federal-gov",97318,9," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
19," Private",158343,10," Never-married"," Tech-support"," Own-child"," White"," Female",0,0,40," Cambodia"," <=50K"
17," Federal-gov",406920,6," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
22," Local-gov",57827,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
54," Self-emp-inc",99185,16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," Cambodia"," >50K"
19," Federal-gov",57329,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,30," Japan"," <=50K"
19," Federal-gov",369527,10," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
48," Federal-gov",266337,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
18," Federal-gov",264924,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
27," Local-gov",180553,9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States"," >50K"
46," Self-emp-inc",328216,13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,1902,42," Cambodia"," >50K"
65," Local-gov",273569,9," Widowed"," Exec-managerial"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
52," Federal-gov",105428,10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,12," United-States"," <=50K"
26," Private",149943,9," Never-married"," Other-service"," Other-relative"," Asian-Pac-Islander"," Male",0,0,60," Canada"," <=50K"
69," Federal-gov",476653,13," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
38," Federal-gov",129150,6," Separated"," Exec-managerial"," Own-child"," White"," Male",0,0,35," United-States"," <=50K"
42," Private",46221,16," Married-spouse-absent"," Other-service"," Not-in-family"," White"," Male",27828,0,60," Canada"," >50K"
35," Federal-gov",119006,9," Widowed"," Craft-repair"," Own-child"," White"," Female",0,0,38," United-States"," <=50K"
35," Federal-gov",35309,13," Never-married"," Tech-support"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,28," Canada"," <=50K"
48," Local-gov",184513,13," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,80," United-States"," >50K"
32," Federal-gov",647882,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," Canada"," <=50K"
29," Private",394927,11," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," Canada"," <=50K"
52," Local-gov",115209,15," Married-spouse-absent"," Craft-repair"," Unmarried"," Asian-Pac-Islander"," Female",0,0,40," Vietnam"," <=50K"
69," Federal-gov",167826,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
55," Never-worked",52267,14," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,18," United-States"," <=50K"
19," Federal-gov",128453,9," Never-married"," Armed-Forces"," Own-child"," White"," Female",0,0,28," United-States"," <=50K"
30," Federal-gov",157289,7," Never-married"," Adm-clerical"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
36," Self-emp-not-inc",160120,13," Married-civ-spouse"," Sales"," Husband"," Other"," Male",0,0,45," Cambodia"," <=50K"
67," Local-gov",243256,5," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,15," United-States"," <=50K"
45," Self-emp-inc",155664,3," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," Canada"," >50K"
49," Local-gov",174702,10," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,35," United-States"," <=50K"
52," Private",84278,10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7688,0,55," Cambodia"," >50K"
18," Private",120691,10," Never-married"," Other-service"," Own-child"," Black"," Male",0,0,35," Cambodia"," <=50K"
20," Federal-gov",144685,10," Never-married"," Adm-clerical"," Own-child"," Asian-Pac-Islander"," Female",0,1602,40," Taiwan"," <=50K"
61," Private",119986,14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," Cambodia"," >50K"
63," Federal-gov",68954,9," Widowed"," Exec-managerial"," Not-in-family"," Black"," Female",0,0,11," United-States"," <=50K"
68," Never-worked",76371,9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,35," United-States"," <=50K"
68," Federal-gov",117542,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",1409,0,15," United-States"," <=50K"
73," Local-gov",90557,7," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
18," Federal-gov",271935,7," Never-married"," Armed-Forces"," Other-relative"," White"," Female",0,0,20," United-States"," <=50K"
36," Local-gov",36635,10," Never-married"," Armed-Forces"," Unmarried"," White"," Female",0,0,25," United-States"," <=50K"
26," Private",142689,13," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,45," Cambodia"," <=50K"
67," Local-gov",274451,4," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
30," Private",496414,16," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,40," Cambodia"," <=50K"
70," Local-gov",28471,5," Widowed"," Exec-managerial"," Unmarried"," White"," Female",0,0,25," United-States"," <=50K"
74," Federal-gov",272667,12," Widowed"," Exec-managerial"," Not-in-family"," White"," Female",0,0,20," United-States"," <=50K"
23," Federal-gov",194031,10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,25," United-States"," <=50K"
61," Local-gov",135285,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,2603,32," United-States"," <=50K"
18," Local-gov",79990,7," Never-married"," Armed-Forces"," Own-child"," White"," Male",0,0,35," United-States"," <=50K"
38," Private",179579,10," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," Cambodia"," >50K"
23," Federal-gov",164574,12," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
19," Federal-gov",167428,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
51," Federal-gov",203015,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
61," Federal-gov",179761,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," United-States"," >50K"
19," Federal-gov",400356,10," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
20," Federal-gov",173945,7," Married-civ-spouse"," Adm-clerical"," Other-relative"," White"," Female",0,0,39," United-States"," <=50K"
19," Never-worked",48393,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,84," United-States"," <=50K"
77," Local-gov",152900,3," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,20," United-States"," <=50K"
35," Federal-gov",164866,6," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,99," United-States"," <=50K"
18," Federal-gov",331511,10," Never-married"," Farming-fishing"," Own-child"," White"," Male",0,0,30," United-States"," <=50K"
39," Private",112158,10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,26," Cambodia"," <=50K"
42," Self-emp-not-inc",115323,16," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",0,0,7," Canada"," <=50K"
52," Self-emp-not-inc",135339,10," Married-civ-spouse"," Craft-repair"," Husband"," Asian-Pac-Islander"," Male",0,0,40," Canada"," >50K"
18," Federal-gov",137363,10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,30," United-States"," <=50K"
21," Federal-gov",207988,9," Married-civ-spouse"," Adm-clerical"," Other-relative"," White"," Female",0,0,35," United-States"," <=50K"
17," Local-gov",210547,6," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
41," Self-emp-inc",397280,13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,72," Cambodia"," <=50K"
70," Never-worked",172652,14," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,8," United-States"," <=50K"
61," Local-gov",160625,13," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",4386,0,15," United-States"," >50K"
39," Self-emp-not-inc",331481,13," Divorced"," Craft-repair"," Not-in-family"," Black"," Male",0,1669,60," Canada"," <=50K"
33," Private",126414,13," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,0,40," Canada"," <=50K"
19," Federal-gov",220517,10," Never-married"," Exec-managerial"," Own-child"," White"," Female",0,0,35," United-States"," <=50K"
28," Private",150025,7," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," Cambodia"," <=50K"
39," Private",137522,9," Married-civ-spouse"," Machine-op-inspct"," Husband"," Asian-Pac-Islander"," Male",0,0,40," Canada"," >50K"
67," Local-gov",192916,9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",3818,0,11," United-States"," <=50K"
60," Local-gov",230165,13," Married-civ-spouse"," Adm-clerical"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
63," Federal-gov",447079,9," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,15," United-States"," <=50K"
19," Local-gov",252292,9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
58," Never-worked",210031,9," Divorced"," Armed-Forces"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
19," Federal-gov",105460,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,20," England"," <=50K"
18," Federal-gov",255282,7," Never-married"," Craft-repair"," Own-child"," Black"," Male",0,1602,48," United-States"," <=50K"
20," Federal-gov",346341,10," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
22," Federal-gov",289984,10," Never-married"," Craft-repair"," Not-in-family"," Black"," Female",0,0,25," United-States"," <=50K"
78," Never-worked",33186,4," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,60," United-States"," <=50K"
21," Federal-gov",188535,10," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
37," Private",59313,10," Separated"," Other-service"," Not-in-family"," Black"," Male",0,0,40," Canada"," <=50K"
24," Local-gov",203076,9," Married-civ-spouse"," Armed-Forces"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
54," Self-emp-not-inc",121761,9," Married-civ-spouse"," Exec-managerial"," Husband"," Asian-Pac-Islander"," Male",0,0,50," Cambodia"," <=50K"
